entity_id,risk_score,top_factors,reason_text,intervention_tier,bias_flag
STU-02449,0.6647,"['ratio_curricular_units_2nd_sem', 'Age at enrollment', 'Course']","Moderate risk influenced by (mitigating) ratio curricular units 2nd sem, age at enrollment, and course. Review within 30 days advised.",Medium,True
STU-02450,0.8892,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'Course']","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and (mitigating) course. Immediate review recommended.",High,True
STU-02451,0.8961,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'Age at enrollment']","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and age at enrollment. Immediate review recommended.",High,True
STU-02452,0.0668,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Course']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) course. No immediate action required.",Low,True
STU-02453,0.063,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-02454,0.754,"['ratio_curricular_units_2nd_sem', 'Age at enrollment', 'Curricular units 2nd sem (approved)']","High risk due to ratio curricular units 2nd sem, (mitigating) age at enrollment, and curricular units 2nd sem (approved). Immediate review recommended.",High,True
STU-02455,0.0633,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-02456,0.0638,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) admission grade. No immediate action required.",Low,True
STU-02457,0.2942,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Age at enrollment']","Low risk. Key factors: ratio curricular units 2nd sem, ratio curricular units 1st sem, and age at enrollment. No immediate action required.",Low,True
STU-02458,0.8904,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (evaluations)', 'Curricular units 2nd sem (approved)']","High risk due to ratio curricular units 2nd sem, curricular units 2nd sem (evaluations), and curricular units 2nd sem (approved). Immediate review recommended.",High,True
STU-02459,0.0699,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-02460,0.8953,"['ratio_curricular_units_2nd_sem', 'Age at enrollment', 'ratio_curricular_units_1st_sem']","High risk due to ratio curricular units 2nd sem, age at enrollment, and ratio curricular units 1st sem. Immediate review recommended.",High,True
STU-02461,0.8952,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (evaluations)', 'Course']","High risk due to ratio curricular units 2nd sem, curricular units 2nd sem (evaluations), and course. Immediate review recommended.",High,True
STU-02462,0.669,"['ratio_curricular_units_2nd_sem', 'Previous qualification (grade)', 'Course']","Moderate risk influenced by ratio curricular units 2nd sem, previous qualification (grade), and (mitigating) course. Review within 30 days advised.",Medium,True
STU-02463,0.8857,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 2nd sem (approved)']","High risk due to ratio curricular units 2nd sem, course, and curricular units 2nd sem (approved). Immediate review recommended.",High,True
STU-02464,0.8958,"['Tuition fees up to date', 'Age at enrollment', 'Debtor']","High risk due to tuition fees up to date, age at enrollment, and debtor. Immediate review recommended.",High,True
STU-02465,0.8911,"['ratio_curricular_units_2nd_sem', 'Age at enrollment', 'Curricular units 2nd sem (approved)']","High risk due to ratio curricular units 2nd sem, age at enrollment, and curricular units 2nd sem (approved). Immediate review recommended.",High,True
STU-02466,0.2293,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Age at enrollment']","Low risk. Key factors: ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) age at enrollment. No immediate action required.",Low,True
STU-02467,0.0624,"['ratio_curricular_units_2nd_sem', 'Course', 'Scholarship holder']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) scholarship holder. No immediate action required.",Low,True
STU-02468,0.859,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', ""Mother's qualification""]","High risk due to ratio curricular units 2nd sem, ratio curricular units 1st sem, and mother's qualification. Immediate review recommended.",High,True
STU-02469,0.8873,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Age at enrollment']","High risk due to ratio curricular units 2nd sem, ratio curricular units 1st sem, and age at enrollment. Immediate review recommended.",High,True
STU-02470,0.521,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Age at enrollment']","Moderate risk influenced by ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) age at enrollment. Review within 30 days advised.",Medium,True
STU-02471,0.8966,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', ""Mother's occupation""]","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and mother's occupation. Immediate review recommended.",High,True
STU-02472,0.7755,"['ratio_curricular_units_1st_sem', 'ratio_curricular_units_2nd_sem', 'Age at enrollment']","High risk due to ratio curricular units 1st sem, ratio curricular units 2nd sem, and (mitigating) age at enrollment. Immediate review recommended.",High,True
STU-02473,0.8963,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (evaluations)']","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and curricular units 2nd sem (evaluations). Immediate review recommended.",High,True
STU-02474,0.0634,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (grade)', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 2nd sem (grade), and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-02475,0.8961,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'Age at enrollment']","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and age at enrollment. Immediate review recommended.",High,True
STU-02476,0.0683,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and age at enrollment. No immediate action required.",Low,True
STU-02477,0.074,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Unemployment rate']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) unemployment rate. No immediate action required.",Low,True
STU-02478,0.0754,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-02479,0.8154,"['Curricular units 1st sem (without evaluations)', 'ratio_curricular_units_1st_sem', 'Admission grade']","High risk due to curricular units 1st sem (without evaluations), ratio curricular units 1st sem, and admission grade. Immediate review recommended.",High,True
STU-02480,0.1364,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 1st sem (enrolled)']","Low risk. Key factors: ratio curricular units 2nd sem, (mitigating) course, and (mitigating) curricular units 1st sem (enrolled). No immediate action required.",Low,True
STU-02481,0.072,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-02482,0.0683,"['ratio_curricular_units_2nd_sem', 'Curricular units 1st sem (grade)', 'Curricular units 2nd sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 1st sem (grade), and (mitigating) curricular units 2nd sem (grade). No immediate action required.",Low,True
STU-02483,0.063,"['ratio_curricular_units_2nd_sem', 'Course', ""Father's occupation""]","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) father's occupation. No immediate action required.",Low,True
STU-02484,0.066,"['ratio_curricular_units_2nd_sem', 'Age at enrollment', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, age at enrollment, and (mitigating) admission grade. No immediate action required.",Low,True
STU-02485,0.8965,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'Age at enrollment']","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and age at enrollment. Immediate review recommended.",High,True
STU-02486,0.8957,"['ratio_curricular_units_2nd_sem', ""Mother's occupation"", 'Curricular units 2nd sem (evaluations)']","High risk due to ratio curricular units 2nd sem, mother's occupation, and curricular units 2nd sem (evaluations). Immediate review recommended.",High,True
STU-02487,0.8922,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (evaluations)', 'Course']","High risk due to ratio curricular units 2nd sem, curricular units 2nd sem (evaluations), and course. Immediate review recommended.",High,True
STU-02488,0.4307,"['ratio_curricular_units_2nd_sem', ""Father's qualification"", 'Age at enrollment']","Moderate risk influenced by ratio curricular units 2nd sem, (mitigating) father's qualification, and (mitigating) age at enrollment. Review within 30 days advised.",Medium,True
STU-02489,0.0656,"['ratio_curricular_units_2nd_sem', 'Curricular units 1st sem (grade)', 'GDP']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 1st sem (grade), and gdp. No immediate action required.",Low,True
STU-02490,0.2753,"['Curricular units 1st sem (grade)', 'ratio_curricular_units_1st_sem', 'Age at enrollment']","Low risk. Key factors: (mitigating) curricular units 1st sem (grade), ratio curricular units 1st sem, and (mitigating) age at enrollment. No immediate action required.",Low,True
STU-02491,0.1245,"['ratio_curricular_units_1st_sem', 'ratio_curricular_units_2nd_sem', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) ratio curricular units 1st sem, ratio curricular units 2nd sem, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-02492,0.8883,"['Tuition fees up to date', 'ratio_curricular_units_1st_sem', 'Age at enrollment']","High risk due to tuition fees up to date, ratio curricular units 1st sem, and age at enrollment. Immediate review recommended.",High,True
STU-02493,0.0654,"['Course', 'ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) course, (mitigating) ratio curricular units 2nd sem, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-02494,0.1363,"['ratio_curricular_units_2nd_sem', 'Debtor', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, debtor, and admission grade. No immediate action required.",Low,True
STU-02495,0.0736,"['ratio_curricular_units_2nd_sem', ""Mother's occupation"", 'Previous qualification (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, mother's occupation, and (mitigating) previous qualification (grade). No immediate action required.",Low,True
STU-02496,0.0776,"['Course', 'ratio_curricular_units_2nd_sem', 'Curricular units 1st sem (enrolled)']","Low risk. Key factors: (mitigating) course, ratio curricular units 2nd sem, and (mitigating) curricular units 1st sem (enrolled). No immediate action required.",Low,True
STU-02497,0.0623,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
